candidate,nearest_existing_well,nearest_completion_distance_IJ_cells,I,J,K,X,Y,Depth,PORO,PORV,NTG,PERMX,PERMY,PERMZ,SATNUM,PRESSURE_initial,PRESSURE_final,DELTA_PRESSURE,SWAT_initial,SWAT_final,DELTA_SWAT,SGAS_initial,SGAS_final,SOIL_initial,SOIL_final,OIL_PV_PROXY
C_64_40,P-F-11B,2.83,64,40,42,435315.8340841281,6478440.519071487,2914.9102478027344,0.23018178343772888,656.61474609375,1.0,3912.99560546875,3912.99560546875,1565.1982421875,2.0,326.9263610839844,362.9775390625,36.051177978515625,0.09585919976234436,0.7315777540206909,0.6357185542583466,0.0,0.0,0.9041408002376556,0.2684222459793091,176.25000488961814
C_64_40,P-F-11B,2.83,64,40,43,435315.9448441063,6478440.46049693,2916.1727294921875,0.22595790028572083,645.0375366210938,1.0,2464.50390625,2464.50390625,985.8015747070312,2.0,327.0133972167969,363.1095886230469,36.09619140625,0.1135278046131134,0.7273014187812805,0.6137736141681671,0.0,0.0,0.8864721953868866,0.2726985812187195,175.90082106939008
C_64_40,P-F-11B,2.83,64,40,44,435316.05560147704,6478440.401922425,2917.4352416992188,0.23214732110500336,663.1929321289062,1.0,2991.6376953125,2991.6376953125,1196.6551513671875,2.0,327.1005554199219,363.2419738769531,36.14141845703125,0.1061200201511383,0.7628514170646667,0.6567313969135284,0.0,0.0,0.8938799798488617,0.23714858293533325,157.27526406709876
C_64_40,P-F-11B,2.83,64,40,45,435316.16636365646,6478440.343346357,2918.69775390625,0.2453344613313675,701.3731079101562,1.0,2519.8916015625,2519.8916015625,1007.9566650390625,2.0,327.18731689453125,363.3735046386719,36.186187744140625,0.11267837882041931,0.7897552847862244,0.677076905965805,0.0,0.0,0.8873216211795807,0.21024471521377563,147.45998933117153
C_64_40,P-F-11B,2.83,64,40,47,435316.3142145765,6478440.264761613,2920.387969970703,0.25561437010765076,409.0604248046875,1.0,57.6001091003418,57.6001091003418,11.52002239227295,1.0,327.2991027832031,363.45147705078125,36.152374267578125,0.2570827603340149,0.37262919545173645,0.11554643511772156,0.0,0.0,0.7429172396659851,0.6273708045482635,256.63256781857126
C_64_40,P-F-11B,2.83,64,40,48,435316.375861774,6478440.23189345,2921.093994140625,0.19065915048122406,305.23614501953125,1.0,39.550628662109375,39.550628662109375,7.910125732421875,1.0,327.34814453125,363.5038757324219,36.155731201171875,0.2714505195617676,0.40357130765914917,0.1321207880973816,0.0,0.0,0.7285494804382324,0.5964286923408508,182.05159482916133
C_64_40,P-F-11B,2.83,64,40,49,435316.42365489074,6478440.206428763,2921.642364501953,0.22994540631771088,203.8563690185547,1.0,363.6681213378906,363.6681213378906,145.46725463867188,1.0,327.3808898925781,363.5443115234375,36.163421630859375,0.18665795028209686,0.2854499816894531,0.09879203140735626,0.0,0.0,0.8133420497179031,0.7145500183105469,145.66557221492985
C_64_40,P-F-11B,2.83,64,40,50,435316.4576476726,6478440.188341993,2922.0337524414062,0.2276652306318283,202.52813720703125,1.0,201.67381286621094,201.67381286621094,60.50214767456055,1.0,327.4075927734375,363.57330322265625,36.16571044921875,0.20919083058834076,0.3561525344848633,0.14696170389652252,0.0,0.0,0.7908091694116592,0.6438474655151367,130.39722783624893
C_64_40,P-F-11B,2.83,64,40,51,435316.4916473912,6478440.170252097,2922.425262451172,0.2394481897354126,212.5147247314453,1.0,188.2935791015625,188.2935791015625,56.488075256347656,1.0,327.43505859375,363.6089782714844,36.173919677734375,0.21181446313858032,0.5090466737747192,0.2972322106361389,0.0,0.0,0.7881855368614197,0.49095332622528076,104.33481097875301
C_64_40,P-F-11B,2.83,64,40,52,435316.53955129656,6478440.14466333,2922.9767150878906,0.22072860598564148,356.8041687011719,1.0,1568.4451904296875,1568.4451904296875,470.5335693359375,1.0,327.47607421875,363.6659240722656,36.189849853515625,0.13079869747161865,0.5471653938293457,0.41636669635772705,0.0,0.0,0.8692013025283813,0.4528346061706543,161.57327521384286
C_64_40,P-F-11B,2.83,64,40,53,435316.6014280487,6478440.111539187,2923.6888732910156,0.2078930139541626,336.3110656738281,1.0,546.8037719726562,546.8037719726562,164.0411376953125,1.0,327.5259094238281,363.74005126953125,36.214141845703125,0.17107082903385162,0.6420634984970093,0.47099266946315765,0.0,0.0,0.8289291709661484,0.3579365015029907,120.37800626403259
C_64_40,P-F-11B,2.83,64,40,54,435316.6633117374,6478440.078411918,2924.401153564453,0.19132843613624573,309.6445007324219,1.0,217.8846893310547,217.8846893310547,65.36540985107422,1.0,327.57537841796875,363.8143615722656,36.238983154296875,0.20623604953289032,0.6773554086685181,0.47111935913562775,0.0,0.0,0.7937639504671097,0.32264459133148193,99.90512339685301
C_64_40,P-F-11B,2.83,64,40,55,435316.7305116049,6478440.042425404,2925.1768493652344,0.21444228291511536,409.1835632324219,1.0,191.1925811767578,191.1925811767578,38.23851776123047,1.0,327.6290283203125,363.8951110839844,36.266082763671875,0.2112305462360382,0.6606621146202087,0.44943156838417053,0.0,0.0,0.7887694537639618,0.33933788537979126,138.85148507945814
C_64_40,P-F-11B,2.83,64,40,56,435316.80304171523,6478440.003570594,2926.0159912109375,0.2140934318304062,408.5920715332031,1.0,116.09241485595703,116.09241485595703,23.218482971191406,1.0,327.684326171875,363.98187255859375,36.29754638671875,0.2302972674369812,0.6423430442810059,0.41204577684402466,0.0,0.0,0.7697027325630188,0.35765695571899414,146.13579643548292
C_64_40,P-F-11B,2.83,64,40,57,435316.87556759256,6478439.964715287,2926.8551330566406,0.23620064556598663,451.1378173828125,1.0,298.3844299316406,298.3844299316406,59.67688751220703,1.0,327.7452087402344,364.0686950683594,36.323486328125,0.1942196935415268,0.6494055390357971,0.4551858454942703,0.0,0.0,0.8057803064584732,0.3505944609642029,158.16641990589414
C_64_40,P-F-11B,2.83,64,40,58,435316.9833366905,6478439.907547965,2928.0888671875,0.23458610475063324,869.6050415039062,1.0,1203.0068359375,1203.0068359375,360.9020690917969,1.0,327.8416442871094,364.1976013183594,36.35595703125,0.14093640446662903,0.7029725313186646,0.5620361268520355,0.0,0.0,0.859063595533371,0.29702746868133545,258.2965842304329
C_64_40,P-F-11B,2.83,64,40,59,435317.1263717399,6478439.832060672,2929.7173767089844,0.21811094880104065,809.5264282226562,1.0,440.2722473144531,440.2722473144531,132.08168029785156,1.0,327.95416259765625,364.3679504394531,36.413787841796875,0.1793525218963623,0.7194597125053406,0.5401071906089783,0.0,0.0,0.8206474781036377,0.2805402874946594,227.10477690810876
C_64_40,P-F-11B,2.83,64,40,60,435317.26939458156,6478439.756581325,2931.345733642578,0.2288711965084076,849.8504638671875,1.0,1087.937744140625,1087.937744140625,326.38134765625,1.0,328.0673828125,364.5376281738281,36.470245361328125,0.14477884769439697,0.7295474410057068,0.5847685933113098,0.0,0.0,0.855221152305603,0.2704525589942932,229.84423271536798
C_64_40,P-F-11B,2.83,64,40,61,435317.49933651136,6478439.63569711,2933.954620361328,0.26502811908721924,2172.935546875,1.0,307.1141662597656,307.1141662597656,92.1342544555664,1.0,328.25201416015625,364.8092346191406,36.557220458984375,0.19311760365962982,0.7376166582107544,0.5444990545511246,0.0,0.0,0.8068823963403702,0.2623833417892456,570.1420902817044
C_64_40,P-F-11B,2.83,64,40,62,435317.8162004871,6478439.46940886,2937.5441284179688,0.2521800994873047,2071.4296875,1.0,392.26202392578125,392.26202392578125,117.6786117553711,1.0,328.4999694824219,365.18359375,36.683624267578125,0.18376529216766357,0.7554627060890198,0.5716974139213562,0.0,0.0,0.8162347078323364,0.24453729391098022,506.5418103081174
C_64_40,P-F-11B,2.83,64,40,63,435318.1330617353,6478439.303121607,2941.1336364746094,0.18598124384880066,1530.9046630859375,1.0,194.8896942138672,194.8896942138672,58.46691131591797,1.0,328.7486877441406,365.55731201171875,36.808624267578125,0.21049857139587402,0.7811263799667358,0.5706278085708618,0.0,0.0,0.789501428604126,0.21887362003326416,335.07464553542377
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,1,435570.08903399564,6477614.730136367,2911.614471435547,0.2315954715013504,1450.8907470703125,1.0,1904.833251953125,1904.833251953125,571.4500122070312,1.0,325.3898010253906,339.9926452636719,14.60284423828125,0.17635385692119598,0.1758485734462738,-0.0005052834749221802,0.0,0.0,0.823646143078804,0.8241514265537262,1195.7536789715996
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,2,435570.86698540853,6477612.795616021,2914.963623046875,0.22082573175430298,1389.15185546875,1.0,3939.83984375,3939.83984375,1181.9520263671875,1.0,325.6240539550781,340.22393798828125,14.599884033203125,0.14857915043830872,0.14819830656051636,-0.0003808438777923584,0.0,0.0,0.8514208495616913,0.8518016934394836,1183.281902932882
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,3,435571.64492974814,6477610.861113868,2918.312744140625,0.2450602799654007,1548.6591796875,1.0,5389.37939453125,5389.37939453125,1616.8138427734375,1.0,325.85797119140625,340.45416259765625,14.59619140625,0.1366058886051178,0.13631844520568848,-0.0002874433994293213,0.0,0.0,0.8633941113948822,0.8636815547943115,1337.548368158983
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,4,435572.4229603843,6477608.926404808,2921.6622314453125,0.27349144220352173,1735.8240966796875,1.0,7165.84912109375,7165.84912109375,2000.0,1.0,326.0919189453125,340.68658447265625,14.59466552734375,0.12571772933006287,0.2118665724992752,0.08614884316921234,0.0,0.0,0.8742822706699371,0.7881334275007248,1368.0609948545116
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,5,435573.2009405785,6477606.991813412,2925.011505126953,0.22295977175235748,1421.005126953125,1.0,12242.3994140625,12242.3994140625,2000.0,1.0,326.3262023925781,341.0386047363281,14.71240234375,0.10524904727935791,0.679561197757721,0.574312150478363,0.0,0.0,0.8947509527206421,0.32043880224227905,455.34518086099706
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,6,435573.7683640925,6477605.579213136,2927.4551391601562,0.21811263263225555,640.5294189453125,1.0,1914.11865234375,1914.11865234375,765.6474609375,1.0,326.4992980957031,341.2966003417969,14.79730224609375,0.1761680245399475,0.7288331389427185,0.552665114402771,0.0,0.0,0.8238319754600525,0.2711668610572815,173.6903519502448
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,7,435574.12528853246,6477604.688464121,2928.993377685547,0.275581032037735,810.8799438476562,1.0,3669.52685546875,3669.52685546875,733.9053955078125,1.0,326.607421875,341.45849609375,14.85107421875,0.15129560232162476,0.6994314789772034,0.5481358766555786,0.0,0.0,0.8487043976783752,0.30056852102279663,243.72498544933842
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,8,435574.4822476215,6477603.797624508,2930.531768798828,0.272013396024704,802.0760498046875,1.0,3004.614501953125,3004.614501953125,600.9229125976562,1.0,326.7157287597656,341.617919921875,14.902191162109375,0.15893587470054626,0.7205027937889099,0.5615669190883636,0.0,0.0,0.8410641252994537,0.2794972062110901,224.1780150892373
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,9,435574.8391703558,6477602.9068700755,2932.0700073242188,0.2739769518375397,809.1783447265625,1.0,2487.03076171875,2487.03076171875,497.4061584472656,1.0,326.8241271972656,341.7772521972656,14.953125,0.16616134345531464,0.7638697028160095,0.5977083593606949,0.0,0.0,0.8338386565446854,0.23613029718399048,191.0715230151327
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,11,435575.5130641989,6477601.226485583,2934.9735107421875,0.21620911359786987,496.9357604980469,1.0,180.072509765625,180.072509765625,54.02175521850586,1.0,327.0274353027344,342.04443359375,15.016998291015625,0.26650190353393555,0.2967238128185272,0.030221909284591675,0.0,0.0,0.7334980964660645,0.7032761871814728,349.48308691719194
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,12,435575.79012222064,6477600.537876351,2936.165985107422,0.2152123600244522,495.39422607421875,1.0,27.601703643798828,27.601703643798828,8.280511856079102,1.0,327.1101379394531,342.13031005859375,15.020172119140625,0.33817893266677856,0.36768031120300293,0.029501378536224365,0.0,0.0,0.6618210673332214,0.6323196887969971,313.2475228630792
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,13,435576.06717975414,6477599.849265403,2937.3584594726562,0.23082007467746735,532.1253662109375,1.0,18.60053825378418,18.60053825378418,5.5801615715026855,1.0,327.1940002441406,342.217529296875,15.023529052734375,0.3532630205154419,0.3610678017139435,0.007804781198501587,0.0,0.0,0.6467369794845581,0.6389321982860565,339.99202999692716
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,14,435576.3442230284,6477599.160687631,2938.5508728027344,0.25566524267196655,590.1697387695312,1.0,17.956317901611328,17.956317901611328,5.386895656585693,1.0,327.2769470214844,342.3038635253906,15.02691650390625,0.3546101450920105,0.35686030983924866,0.002250164747238159,0.0,0.0,0.6453898549079895,0.6431396901607513,379.5615829344879
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,15,435576.6212594706,6477598.472128322,2939.7432556152344,0.21413284540176392,495.1472473144531,1.0,14.847681999206543,14.847681999206543,4.4543046951293945,1.0,327.36090087890625,342.3881530761719,15.027252197265625,0.3618753254413605,0.3620661199092865,0.0001907944679260254,0.0,0.0,0.6381246745586395,0.6379338800907135,315.8712046955452
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,18,435577.59403531736,6477596.050245162,2943.9332275390625,0.2642101049423218,740.3355712890625,1.0,13493.7451171875,13493.7451171875,2000.0,1.0,327.65106201171875,369.1764831542969,41.525421142578125,0.048548340797424316,0.5332830548286438,0.4847347140312195,0.0,0.0,0.9514516592025757,0.4667169451713562,345.52715623372205
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,19,435577.92774281395,6477595.2191966865,2945.3707580566406,0.26462700963020325,742.843505859375,1.0,13728.388671875,13728.388671875,2000.0,1.0,327.751220703125,369.3221130371094,41.570892333984375,0.047889500856399536,0.6510233283042908,0.6031338274478912,0.0,0.0,0.9521104991436005,0.34897667169570923,259.23505426557676
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,20,435578.2614869124,6477594.388064474,2946.8084411621094,0.24267859756946564,682.5792846679688,1.0,5539.4697265625,5539.4697265625,2000.0,1.0,327.8523254394531,369.4715576171875,41.619232177734375,0.08257478475570679,0.6624924540519714,0.5799176692962646,0.0,0.0,0.9174252152442932,0.33750754594802856,230.37565928324693
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,21,435578.595202524,6477593.556998508,2948.2460021972656,0.23732498288154602,668.6077270507812,1.0,4439.43505859375,4439.43505859375,1775.7740478515625,1.0,327.95269775390625,369.61968994140625,41.6669921875,0.0910351574420929,0.6654834151268005,0.5744482576847076,0.0,0.0,0.9089648425579071,0.33451658487319946,223.66037347285965
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,22,435578.9288888541,6477592.725999532,2949.6834411621094,0.23908290266990662,674.7714233398438,1.0,4774.15576171875,4774.15576171875,1909.662353515625,1.0,328.054443359375,369.76727294921875,41.71282958984375,0.08825710415840149,0.6741910576820374,0.5859339535236359,0.0,0.0,0.9117428958415985,0.32580894231796265,219.8465637447407
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,23,435579.26257522777,6477591.895002799,2951.120880126953,0.2526019513607025,714.0828857421875,1.0,8349.7333984375,8349.7333984375,2000.0,1.0,328.1552429199219,369.91571044921875,41.760467529296875,0.06689280271530151,0.6952215433120728,0.6283287405967712,0.0,0.0,0.9331071972846985,0.30477845668792725,217.6370798637654
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,24,435579.59624720784,6477591.0640410045,2952.5582580566406,0.2396121323108673,678.6942749023438,1.0,4879.7802734375,4879.7802734375,1951.912109375,1.0,328.2567443847656,370.06475830078125,41.808013916015625,0.08742079138755798,0.7211177349090576,0.6336969435214996,0.0,0.0,0.912579208612442,0.2788822650909424,189.27579668902035
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,27,435580.5036957476,6477588.8065972505,2956.4658813476562,0.21552768349647522,498.127685546875,1.0,91.32440948486328,91.32440948486328,27.397323608398438,1.0,328.5281066894531,370.6921691894531,42.1640625,0.23946835100650787,0.43766483664512634,0.19819648563861847,0.0,0.0,0.7605316489934921,0.5623351633548737,280.1147134235871
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,28,435580.77493872365,6477588.132730787,2957.6333618164062,0.20736759901046753,480.1682434082031,1.0,186.12384033203125,186.12384033203125,55.837154388427734,1.0,328.61138916015625,370.8127136230469,42.201324462890625,0.21225741505622864,0.6237832903862,0.4115258753299713,0.0,0.0,0.7877425849437714,0.37621670961380005,180.64731659607241
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,29,435581.0462447922,6477587.458705235,2958.8011169433594,0.2097562700510025,486.402099609375,1.0,114.52845001220703,114.52845001220703,34.35853576660156,1.0,328.69317626953125,370.9349670410156,42.241790771484375,0.23081561923027039,0.6439420580863953,0.4131264388561249,0.0,0.0,0.7691843807697296,0.35605794191360474,173.18733052937023
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,30,435581.31755797146,6477586.7846625615,2959.9689025878906,0.1991112232208252,462.3853454589844,1.0,59.473297119140625,59.473297119140625,17.841989517211914,1.0,328.774658203125,371.0592346191406,42.284576416015625,0.2558596730232239,0.629608690738678,0.3737490177154541,0.0,0.0,0.7441403269767761,0.370391309261322,171.2635134878019
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,31,435581.5888282762,6477586.110722247,2961.136505126953,0.17959699034690857,417.5812072753906,1.0,97.41846466064453,97.41846466064453,29.225540161132812,1.0,328.8570556640625,371.1842041015625,42.3271484375,0.23699957132339478,0.6180009841918945,0.38100141286849976,0.0,0.0,0.7630004286766052,0.38199901580810547,159.5156101991597
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,32,435581.86007028795,6477585.4368547,2962.303985595703,0.18417327105998993,428.839111328125,1.0,203.9366912841797,203.9366912841797,61.18101119995117,1.0,328.94061279296875,371.3079833984375,42.36737060546875,0.20876440405845642,0.6373047232627869,0.42854031920433044,0.0,0.0,0.7912355959415436,0.36269527673721313,155.53792015889485
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,33,435582.1313498659,6477584.762904501,2963.4716186523438,0.16115328669548035,375.85955810546875,1.0,137.98204040527344,137.98204040527344,41.394615173339844,1.0,329.021728515625,371.4320983886719,42.410369873046875,0.22369562089443207,0.6550846695899963,0.43138904869556427,0.0,0.0,0.7763043791055679,0.34491533041000366,129.63972367170572
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,34,435582.40259284194,6477584.089038037,2964.6390991210938,0.1921544075012207,448.61578369140625,1.0,258.50286865234375,258.50286865234375,77.55086517333984,1.0,329.1031188964844,371.5565490722656,42.45343017578125,0.19970305263996124,0.649833619594574,0.45013056695461273,0.0,0.0,0.8002969473600388,0.350166380405426,157.09016516796328
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,35,435582.67384804937,6477583.415129396,2965.806640625,0.18160715699195862,424.782958984375,1.0,128.57826232910156,128.57826232910156,38.57347869873047,1.0,329.1852722167969,371.6814270019531,42.49615478515625,0.22639325261116028,0.6602188944816589,0.43382564187049866,0.0,0.0,0.7736067473888397,0.33978110551834106,144.33322340906307
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,36,435583.0752088479,6477582.417663515,2967.5345153808594,0.23858903348445892,1095.7122802734375,1.0,3331.596923828125,3331.596923828125,1332.6387939453125,2.0,329.2989196777344,371.8634033203125,42.564483642578125,0.10200658440589905,0.6309517621994019,0.5289451777935028,0.0,0.0,0.897993415594101,0.36904823780059814,404.3706861713872
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,37,435583.60658789333,6477581.096845421,2969.8223571777344,0.2389303743839264,1100.230224609375,1.0,2881.560791015625,2881.560791015625,1152.6243896484375,2.0,329.4598083496094,372.10400390625,42.644195556640625,0.10755273699760437,0.6805035471916199,0.5729508101940155,0.0,0.0,0.8924472630023956,0.3194964528083801,351.51965403526265
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,38,435584.1378889585,6477579.7762184655,2972.10986328125,0.2486385703086853,1147.8804931640625,1.0,2028.799560546875,2028.799560546875,811.5198364257812,2.0,329.6205749511719,372.3439636230469,42.723388671875,0.12096297740936279,0.7143527865409851,0.5933898091316223,0.0,0.0,0.8790370225906372,0.2856472134590149,327.88886425627425
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,39,435584.6691900237,6477578.45559151,2974.3973693847656,0.22763711214065552,1054.0806884765625,1.0,1350.7413330078125,1350.7413330078125,540.2965698242188,2.0,329.78369140625,372.58367919921875,42.79998779296875,0.13650965690612793,0.7224959135055542,0.5859862565994263,0.0,0.0,0.8634903430938721,0.2775040864944458,292.511698547125
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,40,435585.2005539717,6477577.134805091,2976.6851501464844,0.23255087435245514,1079.826416015625,1.0,1557.787353515625,1557.787353515625,623.1149291992188,2.0,329.9452819824219,372.8233947753906,42.87811279296875,0.13105928897857666,0.7102227807044983,0.5791634917259216,0.0,0.0,0.8689407110214233,0.2897772192955017,312.9090961548354
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,41,435585.7319462128,6477575.813945904,2978.9730529785156,0.22305215895175934,1038.70556640625,1.0,1501.7757568359375,1501.7757568359375,600.7103271484375,2.0,330.106201171875,373.0629577636719,42.956756591796875,0.13245877623558044,0.7453769445419312,0.6129181683063507,0.0,0.0,0.8675412237644196,0.25462305545806885,264.4783850396634
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,42,435586.2633028998,6477574.493172331,2981.2608032226562,0.2160065770149231,1008.4577026367188,1.0,1310.4100341796875,1310.4100341796875,524.1640014648438,2.0,330.2677917480469,373.30224609375,43.034454345703125,0.1376681625843048,0.7859163880348206,0.6482482254505157,0.0,0.0,0.8623318374156952,0.21408361196517944,215.89426749457562
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,44,435587.326005009,6477571.851678111,2985.8362426757812,0.21646222472190857,1016.1640625,1.0,485.6648254394531,485.6648254394531,194.26593017578125,2.0,330.5902099609375,373.8104248046875,43.22021484375,0.17560236155986786,0.5513132810592651,0.3757109194993973,0.0,0.0,0.8243976384401321,0.44868671894073486,455.93931910861284
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,45,435587.8573058647,6477570.531050779,2988.123748779297,0.22681553661823273,1067.691650390625,1.0,1052.7296142578125,1052.7296142578125,421.09185791015625,2.0,330.7511901855469,374.0496826171875,43.298492431640625,0.14603611826896667,0.696467399597168,0.5504312813282013,0.0,0.0,0.8539638817310333,0.30353260040283203,324.0792230714578
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,46,435588.30807761475,6477569.410375269,2990.0647583007812,0.18306076526641846,602.0386352539062,1.0,76.4734878540039,76.4734878540039,15.294697761535645,1.0,330.8870849609375,374.2558898925781,43.368804931640625,0.24625103175640106,0.65582275390625,0.40957172214984894,0.0,0.0,0.7537489682435989,0.34417724609375,207.2079995237291
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,47,435588.6783232456,6477568.489660491,2991.6592712402344,0.2428976446390152,800.3457641601562,1.0,286.76983642578125,286.76983642578125,57.35396957397461,1.0,330.9981384277344,374.42694091796875,43.428802490234375,0.1957370638847351,0.6175453662872314,0.42180830240249634,0.0,0.0,0.8042629361152649,0.38245463371276855,306.0959460754384
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,48,435589.04853311274,6477567.569030951,2993.253631591797,0.2209632694721222,729.3388671875,1.0,128.09996032714844,128.09996032714844,25.619993209838867,1.0,331.1114196777344,374.59674072265625,43.485321044921875,0.22653569281101227,0.6552271842956543,0.42869149148464203,0.0,0.0,0.7734643071889877,0.3447728157043457,251.4562148428522
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,49,435589.27883492364,6477566.997039401,2994.2449645996094,0.2415332943201065,194.51675415039062,1.0,146.76734924316406,146.76734924316406,58.706939697265625,1.0,331.182373046875,374.703125,43.520751953125,0.22133660316467285,0.645470142364502,0.4241335391998291,0.0,0.0,0.7786633968353271,0.35452985763549805,68.96199715665716
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,50,435589.369335847,6477566.773422055,2994.6337280273438,0.2188136875629425,176.5268096923828,1.0,232.23497009277344,232.23497009277344,46.44699478149414,1.0,331.2100524902344,374.7442932128906,43.53424072265625,0.20379836857318878,0.6678279638290405,0.46402959525585175,0.0,0.0,0.7962016314268112,0.3321720361709595,58.63726981428226
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,51,435589.4598072476,6477566.549871428,2995.0223693847656,0.22175557911396027,178.63597106933594,1.0,127.03156280517578,127.03156280517578,25.406312942504883,1.0,331.23724365234375,374.7857360839844,43.548492431640625,0.2268557846546173,0.6564931273460388,0.4296373426914215,0.0,0.0,0.7731442153453827,0.3435068726539612,61.362683765531074
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,52,435589.68270856596,6477565.996068109,2995.9819946289062,0.24942415952682495,793.1646728515625,1.0,1553.2562255859375,1553.2562255859375,465.9768981933594,1.0,331.302001953125,374.8865966796875,43.5845947265625,0.1311706006526947,0.6770816445350647,0.54591104388237,0.0,0.0,0.8688293993473053,0.3229183554649353,256.12743177011
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,53,435590.0380681566,6477565.111945096,2997.512725830078,0.2474101185798645,787.9296264648438,1.0,658.219970703125,658.219970703125,197.46600341796875,1.0,331.41033935546875,375.0470275878906,43.636688232421875,0.16398334503173828,0.7315303683280945,0.5675470232963562,0.0,0.0,0.8360166549682617,0.2684696316719055,211.5351766003987
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,54,435590.3934416902,6477564.227786498,2999.0435180664062,0.24421143531799316,779.4074096679688,1.0,366.686279296875,366.686279296875,110.00588989257812,1.0,331.5180358886719,375.2077331542969,43.689697265625,0.18634207546710968,0.7208955883979797,0.5345535129308701,0.0,0.0,0.8136579245328903,0.27910441160202026,217.53604647363318
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,55,435590.6835930732,6477563.506199133,3000.293182373047,0.16044892370700836,324.3273010253906,1.0,28.8815975189209,28.8815975189209,5.77631950378418,1.0,331.6053771972656,375.3456726074219,43.74029541015625,0.28346532583236694,0.664053201675415,0.3805878758430481,0.0,0.0,0.7165346741676331,0.33594679832458496,108.95671838873386
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,56,435590.9084520237,6477562.9473655615,3001.2614135742188,0.17130446434020996,346.6656799316406,1.0,35.45691680908203,35.45691680908203,7.091383457183838,1.0,331.6734924316406,375.46051025390625,43.787017822265625,0.2756263017654419,0.638558566570282,0.3629322648048401,0.0,0.0,0.7243736982345581,0.361441433429718,125.29934027538002
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,57,435591.1333392672,6477562.388459222,3002.229766845703,0.20848774909973145,422.50341796875,1.0,41.69537353515625,41.69537353515625,8.339075088500977,1.0,331.74176025390625,375.5720520019531,43.830291748046875,0.26943227648735046,0.6459510326385498,0.37651875615119934,0.0,0.0,0.7305677235126495,0.3540489673614502,149.58689883851912
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,58,435591.48232785147,6477561.521447747,3003.732635498047,0.23255154490470886,992.96484375,1.0,1321.84375,1321.84375,396.5531311035156,1.0,331.8424987792969,375.73284912109375,43.890350341796875,0.13733616471290588,0.631796658039093,0.49446049332618713,0.0,0.0,0.8626638352870941,0.368203341960907,365.6129739184398
ALT_70_21,P-F-10 / I-F-4,4.24,70,21,59,435591.9553256362,6477560.346562281,3005.7696228027344,0.2316320240497589,991.1639404296875,1.0,1139.882568359375,1139.882568359375,341.96478271484375,1.0,331.9854431152344,375.946044921875,43.960601806640625,0.14299631118774414,0.7259464859962463,0.5829501748085022,0.0,0.0,0.8570036888122559,0.27405351400375366,271.631960828563
